mpl_hostname,mpl_letter,mpl_def,mpl_reflink,mpl_discmethod,mpl_pnum,mpl_orbper,mpl_orbpererr1,mpl_orbpererr2,mpl_orbperlim,mpl_orbsmax,mpl_orbsmaxerr1,mpl_orbsmaxerr2,mpl_orbsmaxlim,mpl_orbeccen,mpl_orbeccenerr1,mpl_orbeccenerr2,mpl_orbeccenlim,mpl_orbincl,mpl_orbinclerr1,mpl_orbinclerr2,mpl_orbincllim,mpl_bmassj,mpl_bmassjerr1,mpl_bmassjerr2,mpl_bmassjlim,mpl_bmassprov,mpl_radj,mpl_radjerr1,mpl_radjerr2,mpl_radjlim,mpl_dens,mpl_denserr1,mpl_denserr2,mpl_denslim,ra,raerr,dec,decerr,mst_teff,mst_tefferr1,mst_tefferr2,mst_tefflim,mst_teffblend,mst_mass,mst_masserr1,mst_masserr2,mst_masslim,mst_massblend,mst_rad,mst_raderr1,mst_raderr2,mst_radlim,mst_radblend,rowupdate
HD 181342,b,1,<a href=http://adsabs.harvard.edu/abs/2016arXiv160303738J target=ref>Jones et al. 2016</a>,Radial Velocity,1,562.1,6,-6,0,1.65,0.04,-0.04,0,0.1,0.07,-0.07,0,,,,,2.9,0.2,-0.2,0,Msin(i),,,,,,,,,290.267639,0.000002,-23.619572,0.000001,5040,100,-100,0,0,1.89,0.11,-0.11,0,0,5.12,0.49,-0.49,0,0,3/17/16
KELT-14,b,1,<a href=http://adsabs.harvard.edu/abs/2015arXiv150908953R target=ref>Rodriguez et al. 2016</a>,Transit,1,1.7100588,0.0000025,-0.0000025,0,0.02956,0.00043,-0.00057,0,0,,,0,79.67,0.8,-0.77,0,1.196,0.072,-0.072,0,Mass,1.52,0.12,-0.11,0,0.421,0.11,-0.083,0,108.301485,0.000017,-42.409744,0.000017,5802,95,-92,0,0,1.178,0.052,-0.066,0,0,1.37,0.08,-0.08,0,0,3/17/16
KELT-15,b,1,<a href=http://adsabs.harvard.edu/abs/2015arXiv150908953R target=ref>Rodriguez et al. 2016</a>,Transit,1,3.329441,0.000016,-0.000016,0,0.04613,0.00065,-0.00065,0,0,,,0,88.3,1.2,-1.7,0,0.91,0.21,-0.22,0,Mass,1.443,0.11,-0.057,0,0.36,0.11,-0.1,0,117.415037,0.000017,-52.120453,0.000017,6003,56,-52,0,0,1.181,0.051,-0.05,0,0,1.48,0.09,-0.04,0,0,3/17/16
OGLE 2015-BLG-0966L,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...819...93S target=ref>Street et al. 2016</a>,Microlensing,1,,,,,2.1,,,0,,,,,,,,,0.06607,0.00629,-0.00629,0,Mass,,,,,,,,,268.75425,0,-29.047111,0,,,,,0,0.38,0.04,-0.04,0,0,,,,,0,3/17/16
OGLE 2015-BLG-0966L,b,0,<a href=http://adsabs.harvard.edu/abs/2016ApJ...819...93S target=ref>Street et al. 2016</a>,Microlensing,1,,,,,2.7,,,0,,,,,,,,,0.06607,0.00629,-0.00629,0,Mass,,,,,,,,,268.75425,0,-29.047111,0,,,,,0,0.38,0.04,-0.04,0,0,,,,,0,3/17/16
K2-3,b,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160301934B target=ref>Beichman et al. 2016</a>,Transit,3,10.054544,0.000029,-0.000029,0,,,,,,,,,,,,,,,,,,0.186,0.022,-0.022,0,,,,,172.334949,0,-1.454787,0,,,,,0,,,,,0,0.56,0.07,-0.07,0,0,3/24/16
Kepler-520,c,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,5.21104261,0.00001231,-0.00001231,0,,,,,,,,,,,,,,,,,,0.095,0.006,-0.004,0,,,,,293.180322,0.000017,41.617763,0.000017,6112,68.96,-60.87,0,0,1.1,0.036,-0.043,0,0,1.09,0.05,-0.05,0,0,5/10/16
Kepler-521,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,22.20813214,0.00004013,-0.00004013,0,,,,,,,,,,,,,,,,,,0.284,0.028,-0.021,0,,,,,298.816376,0.000017,43.998039,0.000017,6406,90.67,-86.67,0,0,1.34,0.063,-0.055,0,0,1.46,0.14,-0.11,0,0,5/10/16
Kepler-522,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,38.58422849,0.00004568,-0.00004568,0,,,,,,,,,,,,,,,,,,0.616,0.134,-0.108,0,,,,,288.153996,0.000017,44.068821,0.000017,6392,72.53,-64.51,0,0,1.54,0.141,-0.109,0,0,1.98,0.43,-0.35,0,0,5/10/16
Kepler-523,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,5.83598311,0.00000466,-0.00000466,0,,,,,,,,,,,,,,,,,,0.175,0.007,-0.005,0,,,,,284.06113,0.000019,45.506855,0.000017,5515,51.74,-48.73,0,0,0.93,0.028,-0.034,0,0,0.86,0.02,-0.03,0,0,5/10/16
Kepler-524,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,7.97419807,0.00002038,-0.00002038,0,,,,,,,,,,,,,,,,,,0.17,0.012,-0.011,0,,,,,296.859217,0.000019,49.162048,0.000017,6014,75.23,-86.17,0,0,1.09,0.035,-0.042,0,0,1.1,0.08,-0.06,0,0,5/10/16
Kepler-524,c,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,1.88897906,0.0000107,-0.0000107,0,,,,,,,,,,,,,,,,,,0.086,0.007,-0.006,0,,,,,296.859217,0.000019,49.162048,0.000017,6014,75.23,-86.17,0,0,1.09,0.035,-0.042,0,0,1.1,0.08,-0.06,0,0,5/10/16
Kepler-525,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,18.68404933,0.00005589,-0.00005589,0,,,,,,,,,,,,,,,,,,0.235,0.034,-0.046,0,,,,,296.183433,0.000019,47.358761,0.000017,5573,77.72,-79.46,0,0,0.95,0.039,-0.036,0,0,1.15,0.16,-0.18,0,0,5/10/16
Kepler-526,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,5.45849832,0.00000907,-0.00000907,0,,,,,,,,,,,,,,,,,,0.178,0.014,-0.015,0,,,,,297.650933,0.000022,47.396294,0.000017,5894,80.86,-84.44,0,0,1.15,0.037,-0.041,0,0,1.14,0.07,-0.06,0,0,5/10/16
Kepler-613,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,15.77979614,0.00004258,-0.00004258,0,,,,,,,,,,,,,,,,,,0.204,0.036,-0.015,0,,,,,282.786824,0.000019,46.244992,0.000017,5723,68.68,-67.42,0,0,0.98,0.047,-0.053,0,0,0.96,0.17,-0.07,0,0,5/10/16
Kepler-614,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,14.03491514,0.00002597,-0.00002597,0,,,,,,,,,,,,,,,,,,0.213,0.018,-0.015,0,,,,,298.384823,0.000017,46.276043,0.000017,5268,186.36,-125.95,0,0,0.85,0.051,-0.054,0,0,0.81,0.07,-0.05,0,0,5/10/16
Kepler-615,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,10.35584657,0.00001854,-0.00001854,0,,,,,,,,,,,,,,,,,,0.155,0.008,-0.009,0,,,,,282.450603,0.000028,46.321404,0.000017,4655,41.24,-43.29,0,0,0.73,0.035,-0.045,0,0,0.69,0.03,-0.04,0,0,5/10/16
Kepler-616,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,9.99761851,0.00002138,-0.00002138,0,,,,,,,,,,,,,,,,,,0.217,0.029,-0.018,0,,,,,294.989131,0.000025,46.838329,0.000022,5753,133.18,-101.52,0,0,0.98,0.058,-0.054,0,0,0.97,0.13,-0.08,0,0,5/10/16
Kepler-616,c,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,90.4113556,0.0004522,-0.0004522,0,,,,,,,,,,,,,,,,,,0.304,0.051,-0.027,0,,,,,294.989131,0.000025,46.838329,0.000022,5753,133.18,-101.52,0,0,0.98,0.058,-0.054,0,0,0.97,0.13,-0.08,0,0,5/10/16
Kepler-617,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,1.68269615,0.00000111,-0.00000111,0,,,,,,,,,,,,,,,,,,0.118,0.006,-0.006,0,,,,,283.74071,0.000022,47.516293,0.000017,3712,33.92,-33.35,0,0,0.51,0.024,-0.028,0,0,0.48,0.02,-0.03,0,0,5/10/16
Kepler-618,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,3.59576964,0.00000882,-0.00000882,0,,,,,,,,,,,,,,,,,,0.232,0.07,-0.037,0,,,,,286.249817,0.000022,48.06094,0.000019,5860,67.09,-79.66,0,0,1.05,0.07,-0.054,0,0,1.08,0.33,-0.11,0,0,5/10/16
Kepler-619,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,5.4042722,0.00000555,-0.00000555,0,,,,,,,,,,,,,,,,,,0.282,0.058,-0.028,0,,,,,290.849058,0.000019,48.416016,0.000017,5980,106.44,-113.14,0,0,1.09,0.072,-0.061,0,0,1.11,0.23,-0.11,0,0,5/10/16
Kepler-327,d,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,3,,,,,,,,,,,,,,,,,,,,,,0.237,0.009,-0.009,0,,,,,292.642372,0.000019,44.087673,0.000017,3837,58,-58,0,0,0.58,0.064,-0.064,0,0,0.54,0.03,-0.03,0,0,2/11/16
Kepler-327,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,3,,,,,,,,,,,,,,,,,,,,,,0.105,0.01,-0.01,0,,,,,292.642372,0.000019,44.087673,0.000017,3837,58,-58,0,0,0.58,0.064,-0.064,0,0,0.54,0.03,-0.03,0,0,2/11/16
Kepler-329,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.243,0.006,-0.006,0,,,,,299.268042,0.000017,45.227428,0.000017,4156,58,-58,0,0,0.665,0.07,-0.07,0,0,0.63,0.04,-0.04,0,0,2/11/16
Kepler-329,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.159,0.008,-0.008,0,,,,,299.268042,0.000017,45.227428,0.000017,4156,58,-58,0,0,0.665,0.07,-0.07,0,0,0.63,0.04,-0.04,0,0,2/11/16
Kepler-333,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.144,0.015,-0.015,0,,,,,292.286069,0.000017,40.913584,0.000017,4211,58,-58,0,0,0.674,0.069,-0.069,0,0,0.64,0.04,-0.04,0,0,2/11/16
Kepler-333,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.116,0.015,-0.015,0,,,,,292.286069,0.000017,40.913584,0.000017,4211,58,-58,0,0,0.674,0.069,-0.069,0,0,0.64,0.04,-0.04,0,0,2/11/16
Kepler-353,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.154,0.022,-0.022,0,,,,,296.856633,0.000017,41.75818,0.000017,3909,58,-58,0,0,0.605,0.067,-0.067,0,0,0.56,0.03,-0.03,0,0,2/11/16
Kepler-353,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.105,0.021,-0.021,0,,,,,296.856633,0.000017,41.75818,0.000017,3909,58,-58,0,0,0.605,0.067,-0.067,0,0,0.56,0.03,-0.03,0,0,2/11/16
Kepler-369,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.127,0.043,-0.043,0,,,,,293.674235,0.000017,47.908467,0.000017,3691,58,-58,0,0,0.515,0.06,-0.06,0,0,0.48,0.04,-0.04,0,0,2/11/16
Kepler-369,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.123,0.042,-0.042,0,,,,,293.674235,0.000017,47.908467,0.000017,3691,58,-58,0,0,0.515,0.06,-0.06,0,0,0.48,0.04,-0.04,0,0,2/11/16
Kepler-395,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.149,0.02,-0.02,0,,,,,293.511099,0.000019,45.136598,0.000017,3915,58,-58,0,0,0.607,0.067,-0.067,0,0,0.57,0.03,-0.03,0,0,2/11/16
Kepler-395,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,2,,,,,,,,,,,,,,,,,,,,,,0.105,0.045,-0.045,0,,,,,293.511099,0.000019,45.136598,0.000017,3915,58,-58,0,0,0.607,0.067,-0.067,0,0,0.57,0.03,-0.03,0,0,2/11/16
Kepler-445,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,3,,,,,,,,,,,,,,,,,,,,,,0.074,0.06,-0.06,0,,,,,298.736067,0.000017,46.498552,0.000017,3157,58,-58,0,0,0.159,,,1,0,0.19,,,1,0,2/11/16
Kepler-445,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,3,,,,,,,,,,,,,,,,,,,,,,0.051,0.06,-0.06,0,,,,,298.736067,0.000017,46.498552,0.000017,3157,58,-58,0,0,0.159,,,1,0,0.19,,,1,0,2/11/16
Kepler-446,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,3,,,,,,,,,,,,,,,,,,,,,,0.757,0.049,-0.049,0,,,,,282.250207,0.000017,44.921102,0.000017,3359,58,-58,0,0,0.27,0.063,-0.063,0,0,0.29,0.05,-0.05,0,0,2/11/16
Kepler-446,d,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...779..188M target=ref>Mann et al. 2013</a>,Transit,3,,,,,,,,,,,,,,,,,,,,,,0.757,0.049,-0.049,0,,,,,282.250207,0.000017,44.921102,0.000017,3359,58,-58,0,0,0.27,0.063,-0.063,0,0,0.29,0.05,-0.05,0,0,2/11/16
HD 160691,b,0,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2001ApJ...555..410B target=ref> Butler et al. 2001 </a>,Radial Velocity,4,743,10,-10,0,1.65,0.12,-0.12,0,0.62,0.05,-0.05,0,,,,,1.97,0.14,-0.14,0,Msin(i),,,,,,,,,266.036255,0.000002,-51.834053,0.000001,,,,,0,1.08,0.05,-0.05,0,0,,,,,0,2/11/16
Kepler-296,b,0,<a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=ref>Cartier et al. 2015</a>,Transit,5,,,,,0.082,,,0,,,,,,,,,0.0173,,,0,Mass,0.192,0.019,-0.019,0,3,,,0,286.540008,0.000017,49.437326,0.000017,3821,160,-160,0,0,0.626,0.082,-0.082,0,0,0.59,0.07,-0.07,0,0,2/11/16
Kepler-296,c,0,<a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=ref>Cartier et al. 2015</a>,Transit,5,,,,,0.054,,,0,,,,,,,,,0.02611,,,0,Mass,0.299,0.019,-0.019,0,1.2,,,0,286.540008,0.000017,49.437326,0.000017,3821,160,-160,0,0,0.626,0.082,-0.082,0,0,0.59,0.07,-0.07,0,0,2/11/16
Kepler-296,d,0,<a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=ref>Cartier et al. 2015</a>,Transit,5,,,,,0.123,,,0,,,,,,,,,0.0214,,,0,Mass,0.24,0.019,-0.019,0,1.9,,,0,286.540008,0.000017,49.437326,0.000017,3821,160,-160,0,0,0.626,0.082,-0.082,0,0,0.59,0.07,-0.07,0,0,2/11/16
Kepler-296,e,0,<a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=ref>Cartier et al. 2015</a>,Transit,5,,,,,0.176,,,0,,,,,,,,,0.0151,,,0,Mass,0.166,0.015,-0.015,0,4.1,,,0,286.540008,0.000017,49.437326,0.000017,3821,160,-160,0,0,0.626,0.082,-0.082,0,0,0.59,0.07,-0.07,0,0,2/11/16
Kepler-296,f,0,<a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=ref>Cartier et al. 2015</a>,Transit,5,,,,,0.266,,,0,,,,,,,,,0.01668,,,0,Mass,0.186,0.019,-0.019,0,3.2,,,0,286.540008,0.000017,49.437326,0.000017,3821,160,-160,0,0,0.626,0.082,-0.082,0,0,0.59,0.07,-0.07,0,0,2/11/16
TrES-3,b,0,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2007ApJ...663L..37O target=ref> O'Donovan et al. 2007 </a>,Transit,1,1.30619,0.00001,-0.00001,0,0.0226,0.0013,-0.0013,0,,,,,82.15,0.21,-0.21,0,1.92,0.23,-0.23,0,Mass,1.295,0.081,-0.081,0,,,,,268.029265,0.000017,37.546154,0.000017,5720,150,-150,0,0,0.9,0.15,-0.15,0,0,0.8,0.05,-0.05,0,0,2/11/16
K2-3,c,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160301934B target=ref>Beichman et al. 2016</a>,Transit,3,24.64638,0.00018,-0.00018,0,,,,,,,,,,,,,,,,,,0.151,0.019,-0.019,0,,,,,172.334949,0,-1.454787,0,,,,,0,,,,,0,0.56,0.07,-0.07,0,0,3/24/16
K2-3,d,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160301934B target=ref>Beichman et al. 2016</a>,Transit,3,44.55765,0.00043,-0.00043,0,,,,,,,,,,,,,,,,,,0.144,0.018,-0.018,0,,,,,172.334949,0,-1.454787,0,,,,,0,,,,,0,0.56,0.07,-0.07,0,0,3/24/16
K2-26,b,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160301934B target=ref>Beichman et al. 2016</a>,Transit,1,14.568101,0.00002,-0.00002,0,,,,,,,,,,,,,,,,,,0.22,0.036,-0.036,0,,,,,94.20658,0,24.59641,0,,,,,0,,,,,0,0.52,0.08,-0.08,0,0,3/24/16
Kepler-31,d,1,<a href=http://adsabs.harvard.edu/abs/2012ApJ...750..114F target=ref> Fabrycky et al. 2012 </a>,Transit,3,87.6451,0.0014,-0.0014,0,0.4,,,0,,,,,,,,,6.8,,,1,Mass,0.348,0.071,-0.071,0,,,,,294.023014,0.000022,45.853081,0.000017,6340,200,-200,0,0,1.21,0.17,-0.17,0,0,1.22,0.24,-0.24,0,0,3/24/16
Kepler-32,d,1,<a href=http://adsabs.harvard.edu/abs/2012ApJ...750..114F target=ref> Fabrycky et al. 2012 </a>,Transit,5,22.7802,0.0005,-0.0005,0,0.13,,,0,,,,,,,,,,,,,,0.241,0.018,-0.018,0,,,,,297.842398,0.000017,46.574281,0.000017,3900,200,-200,0,0,0.58,0.05,-0.05,0,0,0.53,0.04,-0.04,0,0,3/24/16
Kepler-32,e,1,<a href=http://adsabs.harvard.edu/abs/2012ApJ...750..114F target=ref> Fabrycky et al. 2012 </a>,Transit,5,2.896,0.0003,-0.0003,0,0.033,,,0,,,,,,,,,,,,,,0.134,0.009,-0.009,0,,,,,297.842398,0.000017,46.574281,0.000017,3900,200,-200,0,0,0.58,0.05,-0.05,0,0,0.53,0.04,-0.04,0,0,3/24/16
Kepler-32,f,1,<a href=http://adsabs.harvard.edu/abs/2012ApJ...750..114F target=ref> Fabrycky et al. 2012 </a>,Transit,5,0.74296,0.00007,-0.00007,0,0.013,,,0,,,,,,,,,,,,,,0.073,0.006,-0.006,0,,,,,297.842398,0.000017,46.574281,0.000017,3900,200,-200,0,0,0.58,0.05,-0.05,0,0,0.53,0.04,-0.04,0,0,3/24/16
Kepler-32,b,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...764..105S target=ref> Swift et al. 2013 </a>,Transit,5,5.9012,0.0001,-0.0001,0,0.0519,0.0008,-0.0008,0,,,,,,,,,,,,,,0.196,0.009,-0.009,0,,,,,297.842398,0.000017,46.574281,0.000017,3793,80,-74,0,0,0.54,0.02,-0.02,0,0,0.53,0.02,-0.02,0,0,3/24/16
Kepler-32,c,0,<a href=http://adsabs.harvard.edu/abs/2013ApJ...764..105S target=ref> Swift et al. 2013 </a>,Transit,5,8.7522,0.0003,-0.0003,0,0.067,0.001,-0.001,0,,,,,,,,,,,,,,0.178,0.018,-0.018,0,,,,,297.842398,0.000017,46.574281,0.000017,3793,80,-74,0,0,0.54,0.02,-0.02,0,0,0.53,0.02,-0.02,0,0,3/24/16
K2-29,b,1,<a href=http://adsabs.harvard.edu/abs/2016arXiv160107680S target=ref>Santerne et al. 2016</a>,Transit,1,3.2588321,0.0000019,-0.0000019,0,0.04217,0.00024,-0.00024,0,0.066,0.022,-0.022,0,86.656,0.11,-0.08,0,0.73,0.04,-0.04,0,Mass,1.19,0.02,-0.02,0,0.53,0.04,-0.04,0,62.670647,0,24.402043,0,5358,38,-38,0,0,0.94,0.02,-0.02,0,0,0.86,0.01,-0.01,0,0,3/24/16
HATS-17,b,1,<a href=http://adsabs.harvard.edu/abs/2016AJ....151...89B target=ref>Brahm et al. 2016</a>,Transit,1,16.254611,0.000073,-0.000073,0,0.1308,0.0012,-0.0012,0,0.029,0.022,-0.022,0,89.08,0.26,-0.26,0,1.338,0.065,-0.065,0,Mass,0.777,0.056,-0.056,0,3.5,0.85,-0.51,0,192.189799,0.000017,-47.613693,0.000017,5846,78,-78,0,0,1.131,0.03,-0.03,0,0,1.09,0.07,-0.05,0,0,3/24/16
MOA 2011-BLG-028L,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...820....4S target=ref>Skowron et al. 2016</a>,Microlensing,1,,,,,4.14,0.64,-0.64,0,,,,,,,,,0.09439,0.05034,-0.03776,0,Mass,,,,,,,,,270.854,0,-29.213417,0,,,,,0,0.75,0.35,-0.3,0,0,,,,,0,3/24/16
HD 125612,b,0,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2007ApJ...669.1336F target=ref> Fischer et al. 2007 </a>,Radial Velocity,3,510,14,-14,0,1.2,,,0,0.38,0.05,-0.05,0,,,,,3.5,,,0,Msin(i),,,,,,,,,215.222977,0.000004,-17.481522,0.000003,5897,40,-40,0,0,1.1,0.04,-0.03,0,0,1.05,0.04,-0.03,0,0,3/24/16
CoRoT-1,b,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160302587T target=ref>Turner et al. 2016</a>,Transit,1,1.50897655,0.0000001,-0.0000001,0,0.0259,0.0011,-0.002,0,0.071,0.62,-0.48,0,85.66,0.62,-0.48,0,1.07,0.17,-0.17,0,Mass,1.42,0.24,-0.24,0,0.44,0.13,-0.13,0,102.079885,0.000017,-3.102147,0.000017,,,,,,,,,,,,,,,,3/31/16
GJ 436,b,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160302587T target=ref>Turner et al. 2016</a>,Radial Velocity,1,2.64389788,0.0000001,-0.0000001,0,0.03109,0.00074,-0.00074,0,0.15,0.012,-0.012,0,86.774,0.03,-0.03,0,0.0728,0.0024,-0.0024,0,Mass,0.374,0.01,-0.01,0,1.73,0.15,-0.15,0,175.546219,0.000007,26.70657,0.000004,,,,,,,,,,,,,,,,3/31/16
HAT-P-1,b,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160302587T target=ref>Turner et al. 2016</a>,Transit,1,4.4652968,0.0000018,-0.0000018,0,0.05561,0.00083,-0.00083,0,0,,,0,85.634,0.056,-0.056,0,0.529,0.02,-0.02,0,Mass,1.319,0.019,-0.019,0,0.358,0.053,-0.053,0,344.445104,,38.674953,,,,,,,,,,,,,,,,,3/31/16
HAT-P-13,b,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160302587T target=ref>Turner et al. 2016</a>,Transit,2,2.9162382,0.0000016,-0.0000016,0,0.0431,0.0012,-0.0012,0,0.0133,0.0041,-0.0041,0,81.93,0.26,-0.26,0,0.906,0.023,-0.023,0,Mass,1.487,0.038,-0.038,0,0.362,0.028,-0.028,0,129.882536,0.000028,47.352051,0.000028,,,,,,,,,,,,,,,,3/31/16
HAT-P-16,b,0,<a href=http://adsabs.harvard.edu/abs/2016arXiv160302587T target=ref>Turner et al. 2016</a>,Transit,1,2.77597024,0.00000066,-0.00000066,0,0.0413,0.00047,-0.00047,0,0.034,0.003,-0.003,0,87.74,0.59,-0.59,0,4.189,0.092,-0.092,0,Mass,1.19,0.035,-0.035,0,2.47,0.32,-0.32,0,9.573181,0.000019,42.463078,0.000017,,,,,,,,,,,,,,,,3/31/16
Kepler-527,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,13.28535633,0.00002409,-0.00002409,0,,,,,,,,,,,,,,,,,,0.253,0.12,-0.041,0,,,,,290.957911,0.000019,47.406284,0.000017,6388,115.33,-136.67,0,0,1.28,0.216,-0.117,0,0,1.45,0.69,-0.24,0,0,5/10/16
Kepler-528,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,19.78297415,0.00006532,-0.00006532,0,,,,,,,,,,,,,,,,,,0.186,0.026,-0.017,0,,,,,295.684814,0.000022,47.748081,0.000022,5807,96.43,-81.11,0,0,1.01,0.044,-0.042,0,0,1.06,0.15,-0.1,0,0,5/10/16
Kepler-529,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,1.98035766,0.00000231,-0.00000231,0,,,,,,,,,,,,,,,,,,0.166,0.022,-0.015,0,,,,,285.888369,0.000022,47.880386,0.000019,6087,70.08,-64.04,0,0,1.07,0.056,-0.057,0,0,1.14,0.15,-0.1,0,0,5/10/16
Kepler-529,c,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,2,12.8345022,0.00003659,-0.00003659,0,,,,,,,,,,,,,,,,,,0.178,0.037,-0.019,0,,,,,285.888369,0.000022,47.880386,0.000019,6087,70.08,-64.04,0,0,1.07,0.056,-0.057,0,0,1.14,0.15,-0.1,0,0,5/10/16
Kepler-530,b,1,<a href=http://adsabs.harvard.edu/abs/2016ApJ...822...86M target=ref>Morton et al. 2016</a>,Transit,1,39.30941904,0.00004834,-0.00004834,0,,,,,,,,,,,,,,,,,,0.269,0.015,-0.009,0,,,,,283.340288,0.000017,48.549046,0.000017,5697,56.57,-50.16,0,0,0.97,0.029,-0.031,0,0,0.89,0.03,-0.03,0,0,5/10/16
