rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenlim,pl_orbincl,pl_orbincllim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjlim,pl_dens,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefflim,st_teffblend,st_mass,st_masslim,st_massblend,st_rad,st_radlim,st_radblend,TEFF_COLOR,PL_TYPE,PA
     751,       54704,a,Direct Imaging,           4,      230.774,       0,     0.707384,       0,      0.00000,       0,     -57.3982,       0,   0.00108590,       0,Mass,    0.0625741,       0, , ,       0,       0,       0,       0,11h12m01.19s,      168.005,-26d08m12.0s,     -26.1367,      21.6357,       0,      7.05000,       0,       0,       0,V (Johnson),      5386.00,       0,       0,     0.886693,       0,       0,     0.892374,       0,       0, ,Warm_Earth,      285.568
     752,       54704,b,Direct Imaging,           4,      4864.09,       0,      5.39758,       0,      0.00000,       0,     -57.1340,       0,   0.00249447,       0,Mass,    0.0825641,       0, , ,       0,       0,       0,       0,11h12m01.19s,      168.005,-26d08m12.0s,     -26.1367,      21.6357,       0,      7.05000,       0,       0,       0,V (Johnson),      5386.00,       0,       0,     0.886693,       0,       0,     0.892374,       0,       0, ,Cold_Earth,      285.568
     753,       54704,c,Direct Imaging,           4,      331.332,       0,     0.900271,       0,      0.00000,       0,     -58.9850,       0,    0.0256017,       0,Mass,     0.229612,       0, , ,       0,       0,       0,       0,11h12m01.19s,      168.005,-26d08m12.0s,     -26.1367,      21.6357,       0,      7.05000,       0,       0,       0,V (Johnson),      5386.00,       0,       0,     0.886693,       0,       0,     0.892374,       0,       0, ,Warm_Neptune,      285.568
     754,       54704,d,Direct Imaging,           4,      3906.09,       0,      4.66329,       0,      0.00000,       0,     -55.5963,       0,    0.0369990,       0,Mass,     0.283385,       0, , ,       0,       0,       0,       0,11h12m01.19s,      168.005,-26d08m12.0s,     -26.1367,      21.6357,       0,      7.05000,       0,       0,       0,V (Johnson),      5386.00,       0,       0,     0.886693,       0,       0,     0.892374,       0,       0, ,Cold_Neptune,      285.568
     755,       54745,a,Direct Imaging,           2,      241.926,       0,     0.765270,       0,      0.00000,       0,      112.441,       0,   0.00156373,       0,Mass,    0.0706619,       0, , ,       0,       0,       0,       0,11h12m32.35s,      168.135,+35d48m50.7s,      35.8141,      21.7202,       0,      6.41000,       0,       0,       0,V (Johnson),      5891.00,       0,       0,      1.02155,       0,       0,     0.989596,       0,       0, ,Hot_Earth,      224.684
     756,       54745,b,Direct Imaging,           2,      23.2825,       0,     0.160711,       0,      0.00000,       0,      110.749,       0,   0.00454853,       0,Mass,     0.100868,       0, , ,       0,       0,       0,       0,11h12m32.35s,      168.135,+35d48m50.7s,      35.8141,      21.7202,       0,      6.41000,       0,       0,       0,V (Johnson),      5891.00,       0,       0,      1.02155,       0,       0,     0.989596,       0,       0, ,Hot_Earth,      224.684
     757,       54872,a,Direct Imaging,           2,      3552.29,       0,      6.14190,       0,      0.00000,       0,      101.109,       0,   0.00106333,       0,Mass,    0.0621375,       0, , ,       0,       0,       0,       0,11h14m06.50s,      168.527,+20d31m25.4s,      20.5237,      17.6929,       0,      2.56000,       0,       0,       0,V (Johnson),      8236.80,       0,       0,      2.44947,       0,       0,      2.44456,       0,       0, ,Warm_Earth,      63.5558
     758,       54872,b,Direct Imaging,           2,      73718.9,       0,      46.3821,       0,      0.00000,       0,      102.195,       0,  0.000750530,       0,Mass,    0.0553249,       0, , ,       0,       0,       0,       0,11h14m06.50s,      168.527,+20d31m25.4s,      20.5237,      17.6929,       0,      2.56000,       0,       0,       0,V (Johnson),      8236.80,       0,       0,      2.44947,       0,       0,      2.44456,       0,       0, ,Cold_Earth,      63.5558
     759,       55779, , , , , , , , , , , , , , , , , , , , , , ,11h25m43.15s,      171.430,-63d58m20.9s,     -63.9725,      27.4273,       0,      5.18000,       0,       0,       0,V (Johnson),      6303.00,       0,       0,      1.59248,       0,       0,      1.94547,       0,       0, , , 
     760,       55846,a,Direct Imaging,           4,      7.36515,       0,    0.0720277,       0,      0.00000,       0,      23.2547,       0,   0.00115278,       0,Mass,    0.0638332,       0, , ,       0,       0,       0,       0,11h26m45.32s,      171.689,+03d00m47.2s,      3.01310,      17.6710,       0,      6.49000,       0,       0,       0,V (Johnson),      5338.20,       0,       0,     0.919002,       0,       0,     0.965518,       0,       0, ,Hot_Earth,      150.204
     761,       55846,b,Direct Imaging,           4,      2033.88,       0,      3.05442,       0,      0.00000,       0,      26.4920,       0,   0.00125371,       0,Mass,    0.0656443,       0, , ,       0,       0,       0,       0,11h26m45.32s,      171.689,+03d00m47.2s,      3.01310,      17.6710,       0,      6.49000,       0,       0,       0,V (Johnson),      5338.20,       0,       0,     0.919002,       0,       0,     0.965518,       0,       0, ,Cold_Earth,      150.204
     762,       55846,c,Direct Imaging,           4,      93.7397,       0,     0.392640,       0,      0.00000,       0,      24.8663,       0,    0.0142110,       0,Mass,     0.164026,       0, , ,       0,       0,       0,       0,11h26m45.32s,      171.689,+03d00m47.2s,      3.01310,      17.6710,       0,      6.49000,       0,       0,       0,V (Johnson),      5338.20,       0,       0,     0.919002,       0,       0,     0.965518,       0,       0, ,Hot_Neptune,      150.204
     763,       55846,d,Direct Imaging,           4,      2228.85,       0,      3.24662,       0,      0.00000,       0,      24.7969,       0,    0.0449607,       0,Mass,     0.316770,       0, , ,       0,       0,       0,       0,11h26m45.32s,      171.689,+03d00m47.2s,      3.01310,      17.6710,       0,      6.49000,       0,       0,       0,V (Johnson),      5338.20,       0,       0,     0.919002,       0,       0,     0.965518,       0,       0, ,Cold_Neptune,      150.204
     764,       55848,a,Direct Imaging,           5,      241.747,       0,     0.688147,       0,      0.00000,       0,      87.1317,       0,  0.000808051,       0,Mass,    0.0567037,       0, , ,       0,       0,       0,       0,11h26m46.28s,      171.693,+03d00m22.8s,      3.00633,      17.9888,       0,      7.58000,       0,       0,       0,V (Johnson),      4839.40,       0,       0,     0.743881,       0,       0,     0.826139,       0,       0, ,Warm_Earth,      52.2311
     765,       55848,b,Direct Imaging,           5,      310.358,       0,     0.812862,       0,      0.00000,       0,      88.1587,       0,   0.00129804,       0,Mass,    0.0664091,       0, , ,       0,       0,       0,       0,11h26m46.28s,      171.693,+03d00m22.8s,      3.00633,      17.9888,       0,      7.58000,       0,       0,       0,V (Johnson),      4839.40,       0,       0,     0.743881,       0,       0,     0.826139,       0,       0, ,Warm_Earth,      52.2311
     766,       55848,c,Direct Imaging,           5,      1983.34,       0,      2.79923,       0,      0.00000,       0,      87.5304,       0,   0.00382518,       0,Mass,    0.0952099,       0, , ,       0,       0,       0,       0,11h26m46.28s,      171.693,+03d00m22.8s,      3.00633,      17.9888,       0,      7.58000,       0,       0,       0,V (Johnson),      4839.40,       0,       0,     0.743881,       0,       0,     0.826139,       0,       0, ,Cold_Earth,      52.2311
     767,       55848,d,Direct Imaging,           5,      582.210,       0,      1.23641,       0,      0.00000,       0,      89.1408,       0,    0.0244828,       0,Mass,     0.223822,       0, , ,       0,       0,       0,       0,11h26m46.28s,      171.693,+03d00m22.8s,      3.00633,      17.9888,       0,      7.58000,       0,       0,       0,V (Johnson),      4839.40,       0,       0,     0.743881,       0,       0,     0.826139,       0,       0, ,Cold_Neptune,      52.2311
     768,       55848,e,Direct Imaging,           5,      6.00704,       0,    0.0585978,       0,      0.00000,       0,      88.3626,       0,     0.548675,       0,Mass,     0.675088,       0, , ,       0,       0,       0,       0,11h26m46.28s,      171.693,+03d00m22.8s,      3.00633,      17.9888,       0,      7.58000,       0,       0,       0,V (Johnson),      4839.40,       0,       0,     0.743881,       0,       0,     0.826139,       0,       0, ,Hot_Jupiter,      52.2311
     769,       56445,a,Direct Imaging,           5,      177.300,       0,     0.680968,       0,      0.00000,       0,      132.494,       0,  0.000808249,       0,Mass,    0.0567083,       0, , ,       0,       0,       0,       0,11h34m21.95s,      173.591,+03d03m36.6s,      3.06016,      26.5604,       0,      5.76000,       0,       0,       0,V (Johnson),      6366.00,       0,       0,      1.34012,       0,       0,      1.41672,       0,       0, ,Hot_Earth,      84.1531
     770,       56445,b,Direct Imaging,           5,      784.590,       0,      1.83548,       0,      0.00000,       0,      132.828,       0,   0.00639300,       0,Mass,     0.112988,       0, , ,       0,       0,       0,       0,11h34m21.95s,      173.591,+03d03m36.6s,      3.06016,      26.5604,       0,      5.76000,       0,       0,       0,V (Johnson),      6366.00,       0,       0,      1.34012,       0,       0,      1.41672,       0,       0, ,Warm_Earth,      84.1531
     771,       56445,c,Direct Imaging,           5,      295.204,       0,     0.956611,       0,      0.00000,       0,      132.251,       0,    0.0212704,       0,Mass,     0.206537,       0, , ,       0,       0,       0,       0,11h34m21.95s,      173.591,+03d03m36.6s,      3.06016,      26.5604,       0,      5.76000,       0,       0,       0,V (Johnson),      6366.00,       0,       0,      1.34012,       0,       0,      1.41672,       0,       0, ,Hot_Neptune,      84.1531
     772,       56445,d,Direct Imaging,           5,      9424.32,       0,      9.62692,       0,      0.00000,       0,      131.175,       0,    0.0385474,       0,Mass,     0.290102,       0, , ,       0,       0,       0,       0,11h34m21.95s,      173.591,+03d03m36.6s,      3.06016,      26.5604,       0,      5.76000,       0,       0,       0,V (Johnson),      6366.00,       0,       0,      1.34012,       0,       0,      1.41672,       0,       0, ,Cold_Neptune,      84.1531
     773,       56445,e,Direct Imaging,           5,      7566.98,       0,      8.31642,       0,      0.00000,       0,      130.801,       0,    0.0164487,       0,Mass,     0.178321,       0, , ,       0,       0,       0,       0,11h34m21.95s,      173.591,+03d03m36.6s,      3.06016,      26.5604,       0,      5.76000,       0,       0,       0,V (Johnson),      6366.00,       0,       0,      1.34012,       0,       0,      1.41672,       0,       0, ,Cold_Neptune,      84.1531
     774,       56452,a,Direct Imaging,           4,      20.6017,       0,     0.133552,       0,      0.00000,       0,     -112.129,       0,  0.000671972,       0,Mass,    0.0533231,       0, , ,       0,       0,       0,       0,11h34m29.49s,      173.623,-32d49m52.8s,     -32.8313,      9.53834,       0,      5.96000,       0,       0,       0,V (Johnson),      5253.50,       0,       0,     0.748724,       0,       0,     0.694960,       0,       0, ,Hot_Earth,      109.695
     775,       56452,b,Direct Imaging,           4,      307.175,       0,     0.809042,       0,      0.00000,       0,     -111.849,       0,   0.00364732,       0,Mass,    0.0937108,       0, , ,       0,       0,       0,       0,11h34m29.49s,      173.623,-32d49m52.8s,     -32.8313,      9.53834,       0,      5.96000,       0,       0,       0,V (Johnson),      5253.50,       0,       0,     0.748724,       0,       0,     0.694960,       0,       0, ,Warm_Earth,      109.695
     776,       56452,c,Direct Imaging,           4,      829.384,       0,      1.56874,       0,      0.00000,       0,     -111.700,       0,   0.00647544,       0,Mass,     0.113472,       0, , ,       0,       0,       0,       0,11h34m29.49s,      173.623,-32d49m52.8s,     -32.8313,      9.53834,       0,      5.96000,       0,       0,       0,V (Johnson),      5253.50,       0,       0,     0.748724,       0,       0,     0.694960,       0,       0, ,Cold_Earth,      109.695
     777,       56452,d,Direct Imaging,           4,      8476.43,       0,      7.38793,       0,      0.00000,       0,     -112.920,       0,  0.000485997,       0,Mass,    0.0478640,       0, , ,       0,       0,       0,       0,11h34m29.49s,      173.623,-32d49m52.8s,     -32.8313,      9.53834,       0,      5.96000,       0,       0,       0,V (Johnson),      5253.50,       0,       0,     0.748724,       0,       0,     0.694960,       0,       0, ,Cold_Earth,      109.695
